,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y
99,1.720019641637649,-4.2556592834475016,15.406667222733644,20.30604457907291,-3.5457663086356024,1.6310043171281525,1.4132436012844505,-3.954176477230996,-16.908926429919024,22.92852072611563,-0.989965679939408,-1.5509671960071427,1.4132436012844505,-3.954176477230996
100,1.7469272583089548,-4.355211678705536,15.555552843188197,20.453203182755317,-3.344738369525423,1.831958625100388,1.4512286506781442,-4.068852693373795,-17.035845887522342,23.047528631992865,-0.9948193910282959,-1.62280465166736,1.4512286506781442,-4.068852693373795
101,1.7668617898939252,-4.461737159049906,15.707112856598274,20.603067698616183,-3.390248474554259,1.7863794021777915,1.4823656541751127,-4.186542295120546,-17.176332617766032,23.19086442077844,-1.0073518180316843,-1.6968248229137537,1.4823656541751127,-4.186542295120546
102,1.78695255708108,-4.5681064037920915,15.860543576019191,20.754833587049802,-3.4302369349136637,1.7463260599624943,1.5115027778005214,-4.302011066488202,-17.340137185687418,23.365062204408904,-1.0221842727768715,-1.768324015910814,1.5115027778005214,-4.302011066488202
103,1.8074298911605917,-4.67408908164192,16.01133644338337,20.903991467722758,-3.456560179687104,1.7199419092580042,1.538678304056105,-4.414971552344098,-17.545194443759936,23.570020958555695,-1.0388621394352984,-1.8374311088526993,1.538678304056105,-4.414971552344098
104,1.822479810330383,-4.785499174401469,16.16217355331453,21.053222642049416,-3.6747733847309205,1.501671530126272,1.559719689528368,-4.529473421190625,-17.791975961326212,23.816939044637607,-1.061244322332693,-1.908509409329569,1.559719689528368,-4.529473421190625
105,1.843612725383873,-4.890826271277319,16.31314192776888,21.202613366564346,-3.6779219592089203,1.498469284358045,1.582759998945849,-4.637371558703784,-18.074632037706632,24.10031331895658,-1.0809734645900781,-1.9736380951678618,1.582759998945849,-4.637371558703784
106,1.8593447277121395,-5.001554280878393,16.462055003613727,21.349976339297914,-3.8720232782450554,1.3043175818877255,1.5997193293516248,-4.746826761230442,-18.373795707763886,24.392029086170666,-1.1059806454467231,-2.041126786432099,1.5997193293516248,-4.746826761230442
107,1.8782077372735029,-5.10915128324637,16.613242785091742,21.49964085109928,-3.9554283180299925,1.220865244812896,1.6167084436700254,-4.851883834776792,-18.64925009836674,24.669188063332278,-1.130068341567794,-2.105107049538977,1.6167084436700254,-4.851883834776792
108,1.9015119182551803,-5.212307114194033,16.762385937985314,21.647286878717676,-3.8818156848507916,1.2944334775455288,1.6347602874269078,-4.951722872906191,-18.890277149010068,24.903793474999542,-1.1521666512223223,-2.164795934256966,1.6347602874269078,-4.951722872906191
109,1.9195573367107799,-5.320721707667774,16.912694081674637,21.796123375832103,-3.9941297434062113,1.1820777377288516,1.6471435984214478,-5.0533303915589265,-19.088157073797273,25.099962681394253,-1.1790089468981317,-2.2271778462393517,1.6471435984214478,-5.0533303915589265
110,1.9408899121037015,-5.425849144204193,17.064660356834587,21.94664283977136,-3.9902265301266002,1.185941822197628,1.660043548063864,-5.150805806937128,-19.24868411162369,25.265461197419082,-1.2044421578606719,-2.2863201010125973,1.660043548063864,-5.150805806937128
111,1.963582288888177,-5.529616779349058,17.21463643877136,22.095196323922384,-3.9382482755771515,1.2378833439000259,1.672249040974977,-5.245663716013958,-19.387887361274576,25.40172357924557,-1.229732030385885,-2.3436826446531005,1.672249040974977,-5.245663716013958
112,1.9843233242090783,-5.635335755957497,17.365837180623828,22.244998080049054,-3.9552614846391965,1.220835651083527,1.6815759071391974,-5.3404026119065025,-19.5070765327742,25.52291774670346,-1.2571340025753035,-2.401692702192006,1.6815759071391974,-5.3404026119065025
